borrower_id,first_name,last_name,age,gender,marital_status,distance_from_branch_miles,education_level,occupation_sector,num_previous_lenders,total_employment_years,account_open_date,default_flag
4525,Donald,Garcia,21.0,Male,single,3.0,Some College,Medical,1.0,3.3,2020-12-31,0
4526,Kimberly,Miller,32.0,Female,Marriied,1.0,Bachelor's,Life Sciences,6.0,5.0,2020-12-31,1
4527,Andrew,Martin,27.0,Male,Married,13.0,Some College,OTHER,4.0,11.0,2020-01-01,0
4528,Emily,Garcia,42.0,Femaale,Married,28.0,Bachelor's,Medical,3.0,23.0,2012-01-01,0
4530,William,Williams,53.0,Male,Marriied,2.0,Master's,Technical Degree,8.0,20.9,2019-01-01,0
4531,William,Rodriguez,30.0,Male,Divorced,9.0,Some College,Medical,0.0,9.0,2016-01-01,0
4532,Andrew,Davis,29.0,Male,Single,1.0,Master's,Technical Degree,,12.1,2015-01-01,1
4533,Steven,Rodriguez,51.0,Male,Divorsed,5.0,Bachelor's,Life Sciences,1.0,,1991-01-01,0
4534,Richard,Smith,,Male,Married,11.0,Some College,Medical,1.0,5.0,2019-01-01,0
4537,Sandra,Smith,22.0,Female,Single,1.0,no degree,Technical Degree,,6.6,2019-01-01,0
4538,Margaret,Johnson,45.0,female,Married,7.0,Bachelor's,Medical,4.0,7.7,2020-12-31,0
4539,Christopher,Wilson,39.0,Male,divorced,14.0,Bachelor's,Life Science,4.0,14.3,2015-01-01,0
4540,Margaret,Rodriguez,19.0,Female,Single,10.0,bachelor's,Medical,1.0,1.1,2023-01-01,1
4541,Michael,Taylor,28.0,Male,Divorced,8.0,Some College,Medical,1.0,6.0,2019-01-01,0
4542,Mark,Thomas,25.0,Male,Divorced,2.0,No Degree,Other,6.0,7.0,2022-01-01,0
4543,Daniel,Taylor,32.0,Male,Married,7.0,Bachelor's,Life Sciences,1.0,5.0,2019-01-01,0
4545,John,Rodriguez,43.0,Male,Married,23.0,Some College,Life Sciences,1.0,9.0,2015-01-01,0
4546,Anthony,Moore,20.0,Male,Married,3.0,Master's,Life Sciences,0.0,1.0,2024-01-01,1
4548,James,Gonzalez,20.0,Male,Single,4.0,No Degree,TECHNICAL DEGREE,5.0,4.0,2022-01-01,1
4549,Susan,Hernandez,45.0,Female,Marriied,4.0,Bachelor's,Life Sciences,,9.0,2019-01-01,0
4550,Robert,Jackson,25.0,Male,Married,11.0,No Degree,Life Sciences,0.0,6.0,2019-01-01,0
4552,Anthony,Williams,58.0,Male,Divorced,,MASTER'S,marketing,0.0,,2012-12-31,0
4553,Jessica,Miller,33.0,Female,Married,,Some College,Other,0.0,4.4,2020-12-31,0
4554,Elizabeth,Hernandez,33.0,Female,Married,21.0,NO DEGREE,Life Siences,1.0,11.0,,0
4555,Thomas,Williams,30.0,Male,Divorsed,1.0,Bachelor's,Life Sciences,0.0,6.0,2019-01-01,0
4557,Donald,Wilson,21.0,Male,Single,15.0,Some College,Life Sciences,1.0,,2024-01-01,0
4558,James,Jackson,33.0,Male,Single,1.0,Bachelor's,Medical,1.0,3.3,2020-12-31,0
4560,Jessica,Brown,42.0,Female,Divorced,,masters,Life Sciences,3.0,8.8,2019-01-01,0
4561,Donald,Davis,26.0,Male,Married,2.0,Some College,Medical,1.0,8.0,2016-01-01,0
4562,Christopher,Johnson,48.0,Male,Married,3.0,Bachelor's,Medical,1.0,,1992-01-01,0
4563,Christopher,Taylor,55.0,Male,MARRIED,2.0,Bachelor's,Medical,8.0,,2023-01-01,0
4564,Joseph,Williams,35.0,Male,Married,13.0,Bachelor's,Medicale,1.0,11.0,2014-01-01,0
4565,Kenneth,Martin,45.0,Male,Married,2.0,Some College,Medcial,9.0,22.0,2004-01-01,0
4566,Sandra,Brown,47.0,feMALE,Married,2.0,SOME COLLEGE,Other,1.0,,1998-01-01,1
4568,Michael,Williams,30.0,mAle,Maried,7.0,Bachelor's,Life Sciences,,5.0,2019-01-01,0
4569,John,Johnson,41.0,Male,Divorced,10.0,masters,Human Resources,3.0,23.0,2003-01-01,0
4570,Matthew,Hernandez,38.0,mAle,DIVORCED,9.0,Some College,Life Sciences,2.0,11.0,2019-01-01,0
4571,Robert,Jones,35.0,Male,Divorced,1.0,Master's,Life Sciences,1.0,7.0,2016-12-31,0
4572,John,Anderson,,Male,Married,23.0,Some College,Life Sciences,3.0,8.0,2023-01-01,1
4574,Kenneth,Wilson,39.0,MALE,Single,23.0,Bachelor's,Medical,0.0,6.0,2019-01-01,1
4575,Jennifer,Brown,25.0,Female,Single,20.0,Bachelor's,Life Sciences,1.0,,2016-12-31,0
4577,John,Martinez,22.0,Male,Married,10.0,Bachelor's,Medical,0.0,,2022-01-01,0
4578,Matthew,Gonzalez,24.0,Male,singled,3.0,No Degre,Technical Degree,0.0,,2017-12-31,0
4579,Michael,Martin,24.0,Male,Married,6.0,Bachelor's,Other,0.0,8.0,2016-12-31,0
4580,Margaret,Davis,38.0,Female,Married,25.0,Some College,Life Sciences,3.0,20.9,2014-01-01,0
4582,James,Anderson,30.0,MALE,Married,7.0,Bachelor's,Life Sciences,1.0,13.0,2011-01-01,0
4583,Matthew,Anderson,51.0,Male,Married,6.0,Som College,Marketting,2.0,14.3,2016-12-31,1
4584,Margaret,Martin,36.0,Female,Single,3.0,Master's,MARKETING,3.0,15.0,2019-01-01,0
4585,Donna,Brown,36.0,Female,Married,5.0,Mastr's,Life Sciences,9.0,6.6,2023-01-01,0
4586,Christopher,Smith,22.0,male,Divorced,29.0,No Degree,Medicall,1.0,,2017-12-31,0
4587,Sandra,Taylor,30.0,Female,Married,3.0,Masteer,Medical,1.0,8.8,2016-01-01,0
4588,Christopher,Jackson,37.0,Male,Single,9.0,Bachelor's,Life Siences,2.0,23.1,2017-12-31,0
4589,Richard,Brown,27.0,Maale,Married,,No Degree,Medical,1.0,1.0,2023-01-01,1
4591,Kenneth,Williams,26.0,Male,Married,21.0,bachelor's,Medical,1.0,5.5,2019-01-01,0
4592,Emily,Miller,27.0,Femle,single,17.0,Master,Life Sciences,1.0,8.8,2016-01-01,1
4593,Andrew,Jones,31.0,Male,married,2.0,Master's,Life Sciences,1.0,6.0,2019-01-01,0
4595,Daniel,Wilson,38.0,M,Divorced,2.0,BACHELOR'S,Medical,2.0,8.0,2020-12-31,0
4597,Sandra,Garcia,35.0,female,Married,1.0,Master's,Life Sciences,6.0,8.0,,0
4599,Patricia,Johnson,32.0,feMALE,Married,1.0,Master's,Marketing,1.0,14.0,2009-12-31,0
4600,Barbara,Martinez,34.0,Female,Single,15.0,Som College,Medicale,1.0,11.0,2014-01-01,0
4603,Karen,Jackson,28.0,Femle,Single,12.0,BACHELOR'S,Technical Degree,0.0,,2019-01-01,0
4604,Paul,Jones,27.0,Male,Divorced,10.0,Some College,Life Sciences,1.0,9.9,2015-01-01,0
4605,Barbara,Thomas,29.0,Female,divorced,1.0,Bachelor's,Life Sciences,3.0,9.0,2016-12-31,0
4608,Daniel,Smith,59.0,Male,Single,18.0,Master's,Medicale,6.0,25.0,2015-01-01,0
4609,Steven,Jackson,53.0,Male,Married,4.0,Master's,Life Sciences,0.0,4.4,2020-12-31,0
4610,William,Johnson,34.0,Male,Married,8.0,Some Collge,Technical Degree,1.0,10.0,2014-01-01,0
4611,Jessica,Taylor,50.0,F,Married,1.0,Bachelor's,Life Sciences,0.0,20.9,2006-01-01,1
4612,Paul,Johnson,40.0,Male,Married,,Some College,Medical,2.0,,2020-01-01,0
4613,Anthony,Lopez,20.0,Maale,Single,10.0,No Degree,Medical,1.0,1.0,2023-01-01,1
4614,Richard,Miller,41.0,Male,Divorced,25.0,Bachelor's,Medical,5.0,19.8,,0
4615,Susan,Williams,34.0,Female,Married,20.0,Bachelor's,Technical Degree,0.0,2.0,2023-01-01,0
4616,Lisa,Miller,35.0,feMALE,Married,7.0,Master's,Life Sciences,1.0,,2014-01-01,0
4618,Kenneth,Hernandez,23.0,Male,Married,1.0,Som College,Life Sciences,1.0,1.1,2023-01-01,0
4619,Andrew,Jackson,40.0,Male,Single,8.0,Bachelor's,Life Sciences,4.0,8.0,2024-01-01,0
4620,Christopher,Martin,29.0,Male,single,5.0,Bachelor's,Medical,0.0,,2015-01-01,0
4621,Thomas,Wilson,43.0,Maale,Marrid,8.0,Master's,Other,9.0,12.0,2014-01-01,0
4622,Christopher,Garcia,37.0,Male,Divorced,1.0,Master,life sciences,1.0,7.0,2016-12-31,0
4623,Michael,Anderson,35.0,Male,Single,5.0,Some college,Technical Degree,0.0,7.0,2017-12-31,0
4624,Patricia,Thomas,41.0,Female,Single,7.0,Some College,medical,6.0,8.0,2022-01-01,0
4625,Jessica,Smith,49.0,Female,Married,22.0,Master's,Other,3.0,27.0,2020-01-01,0
4626,Joseph,Davis,33.0,Mail,Divorced,5.0,Bachelor's,Life Science,4.0,9.9,2020-12-31,0
4627,Mark,Martin,37.0,male,Married,6.0,Master's,Medical,4.0,7.0,2019-01-01,0
4628,Richard,Davis,25.0,Male,Single,2.0,Bachelor's,Life Sciences,1.0,5.5,2019-01-01,0
4629,Donald,Hernandez,,Male,Married,13.0,Some College,Other,4.0,10.0,2020-01-01,0
4630,Matthew,Miller,29.0,Male,Sngle,1.0,Bachelor's,Technical Degree,0.0,7.0,2017-12-31,0
4631,Matthew,Garcia,45.0,Male,Maried,28.0,Bachelor's,Technical Degre,4.0,8.0,2019-01-01,0
4632,James,Lopez,35.0,Male,Single,9.0,Master's,Medical,1.0,11.0,2014-01-01,0
4633,James,Williams,,Male,Single,9.0,Some College,Other,8.0,26.4,2023-01-01,0
4634,Nancy,Smith,29.0,Female,SINGLE,8.0,Doctoral/Professional,Life Science,3.0,9.0,2020-12-31,0
4635,Kimberly,Brown,30.0,Female,Married,9.0,Master's,Life Sciences,1.0,6.6,2017-12-31,0
4636,William,Martinez,42.0,male,Divorcd,12.0,Master's,Marketing,3.0,15.4,2024-01-01,0
4638,Andrew,Lopez,28.0,Male,Divorced,29.0,Master's,Life Sciences,8.0,8.8,2020-01-01,0
4640,Susan,Miller,31.0,Female,Divorced,4.0,Bachelor's,Medical,8.0,,2022-01-01,0
4642,Jessica,Rodriguez,,Female,Single,2.0,Bachelor's,Medical,0.0,13.2,2012-12-31,0
4643,Elizabeth,Hernandez,39.0,FEMALE,Single,20.0,Some College,Marketing,1.0,4.0,2020-01-01,1
4645,Elizabeth,Miller,45.0,Female,Married,26.0,Master's,Life Sciences,3.0,,2019-01-01,0
4646,Mary,Garcia,37.0,Femle,Married,1.0,No Degree,Life Sciences,,23.1,2003-01-01,0
4647,Charles,Brown,30.0,Male,Single,2.0,Mastr's,Life Sciences,1.0,1.0,2023-01-01,1
4648,James,Jones,45.0,male,Married,,Bachelor's,Other,0.0,9.9,2016-01-01,0
4650,Christopher,Miller,,Male,Single,10.0,Master's,Life Sciences,1.0,6.0,2017-12-31,1
4651,Karen,Anderson,51.0,Female,Married,2.0,Bachelor's,Marketing,2.0,30.0,2008-12-31,0
4652,Joseph,Lopez,51.0,Maale,Married,8.0,Bachelor's,Marketing,5.0,30.8,2022-01-01,0
4653,Daniel,Garcia,34.0,male,Married,26.0,Master's,Life Sciences,6.0,11.0,2020-12-31,0
4654,Steven,Martin,35.0,Male,Single,25.0,Some College,Other,4.0,9.0,2020-12-31,0
4655,Anthony,Williams,34.0,MALE,Married,1.0,Some College,Life Sciences,1.0,18.0,2006-01-01,0
4656,Michael,Jones,56.0,Male,Single,2.0,Bachelor's,Technical Degree,4.0,7.0,2023-01-01,1
4657,Barbara,Miller,38.0,Femaale,Divorced,26.0,Bachelor's,Medcial,1.0,20.0,2004-01-01,0
4658,Susan,Moore,26.0,Female,Single,8.0,Some College,Life Sciences,1.0,5.0,2019-01-01,1
4659,Matthew,Lopez,38.0,Male,Married,9.0,Doctoral/Professional,Life Sciences,9.0,5.0,2020-12-31,0
4661,Margaret,Davis,50.0,Female,Married,2.0,no degree,Marketing,1.0,33.0,1992-01-01,1
4662,Patricia,Martin,35.0,Female,Married,7.0,master's,Life Sciences,1.0,11.0,2014-01-01,0
4663,Andrew,Miller,25.0,Male,Sngle,2.0,Bachelor's,Medical,2.0,6.0,,0
4664,Paul,Martinez,31.0,Male,Divorced,1.0,Some College,Medical,1.0,1.0,2023-01-01,0
4665,William,Hernandez,35.0,Male,Married,8.0,No Degree,Life Sciences,1.0,1.1,2023-01-01,0
4666,Joseph,Johnson,,Male,Married,1.0,Some College,Life Sciences,2.0,26.0,2015-01-01,0
4667,Charles,Jones,37.0,Male,MARRIED,7.0,Some College,Medical,1.0,21.0,2003-01-01,0
4668,Steven,Jackson,33.0,Male,Married,23.0,Master's,Medical,0.0,6.6,2019-01-01,0
4669,Ashley,Miller,46.0,Female,Married,2.0,Bachelor's,Marketing,,28.0,1998-01-01,0
4670,Jennifer,Thomas,24.0,Female,divorced,23.0,BACHELOR'S,Life Sciences,1.0,3.3,2020-12-31,0
4672,Elizabeth,Taylor,39.0,Female,Married,12.0,Bachelor's,Technical Degree,1.0,,,1
4673,Matthew,Taylor,49.0,MALE,Single,21.0,Master's,Marketing,0.0,,2014-01-01,0
4674,Daniel,Thomas,46.0,Male,Divorced,5.0,Some College,Medical,8.0,17.6,2020-01-01,0
4675,Dorothy,Anderson,41.0,Femle,Marrid,7.0,Some College,Technical Degree,1.0,11.0,2014-01-01,0
4676,David,Hernandez,42.0,Male,Married,10.0,master's,Other,2.0,9.0,2020-01-01,0
4677,Daniel,Taylor,57.0,Male,single,18.0,Master's,Medical,6.0,27.5,2015-01-01,0
4679,Ashley,Rodriguez,27.0,Female,Married,2.0,No Degree,Life Sciences,0.0,4.0,2020-12-31,0
4680,Emily,Gonzalez,53.0,female,Single,1.0,No Degree,Medical,7.0,19.8,2009-12-31,0
4681,Andrew,Johnson,51.0,Mail,divorced,9.0,Bachelor's,life sciences,4.0,34.1,1995-01-01,0
4682,Richard,Davis,44.0,Maale,Married,3.0,Bachelor's,Life Sciences,4.0,10.0,2020-12-31,1
4683,Susan,Anderson,35.0,F,Single,27.0,No Degree,medical,1.0,6.0,2017-12-31,0
4684,Jessica,Gonzalez,36.0,Femaale,Married,16.0,Master's,Marketing,4.0,12.1,2020-12-31,0
4688,Nancy,Rodriguez,60.0,feMALE,Maried,28.0,Bachelor's,Marketing,4.0,24.2,2006-01-01,0
4690,William,Williams,36.0,Male,Marrid,14.0,No Degree,Life Sciences,0.0,18.7,2008-01-01,0
4691,Thomas,Anderson,29.0,Male,Married,1.0,Bachelor's,Life Sciences,1.0,11.0,2014-01-01,0
4693,Joseph,Jackson,36.0,Male,Married,13.0,Bachelor's,Human Resources,4.0,,2019-01-01,0
4694,Patricia,Anderson,25.0,Female,Married,16.0,Master's,Technical Degree,9.0,4.4,2022-01-01,0
4695,Dorothy,Martin,42.0,F,Divorced,1.0,Master's,Life Sciences,,8.0,2019-01-01,0
4696,Christopher,Wilson,34.0,Maale,Divorced,10.0,Bachelor's,Life Sciences,1.0,1.0,2023-01-01,0
4697,Sandra,Anderson,24.0,Femle,Divorced,1.0,Some College,Life Sciences,3.0,5.5,2022-01-01,0
4698,Anthony,Wilson,,Male,Single,16.0,Master's,Medical,6.0,,2023-01-01,0
4702,Elizabeth,Anderson,49.0,feMALE,Married,20.0,Mastr's,Medical,1.0,16.0,2008-12-31,0
4703,Jessica,Rodriguez,21.0,Female,Single,12.0,Bachelor's,Life Sciences,1.0,1.0,2023-01-01,1
4704,Jennifer,Lopez,,feMALE,Married,2.0,Master's,medical,3.0,,2004-01-01,0
4705,Robert,Martinez,40.0,Male,Single,23.0,Some Collge,Life Sciences,1.0,,2004-01-01,0
4706,Dorothy,Taylor,32.0,Female,Divorced,26.0,None,Technical Degree,1.0,5.0,2019-01-01,0
4707,Kimberly,Williams,49.0,Female,Single,10.0,Master,Life Sciences,9.0,22.0,2020-12-31,0
4708,Sarah,Davis,52.0,Female,Single,1.0,Bachelor's,Medical,6.0,29.0,2004-01-01,0
4709,Linda,Brown,36.0,Female,Married,1.0,Master's,Medical,0.0,4.0,2020-12-31,0
4712,Susan,Hernandez,34.0,Female,Married,5.0,Master's,Life Sciences,4.0,9.0,2020-12-31,0
4713,Richard,Hernandez,29.0,Male,Married,2.0,Bachelor's,Human Resources,3.0,9.0,2022-01-01,0
4714,Charles,Martinez,42.0,Male,Single,5.0,Bachelor's,Life Sciences,,,2019-01-01,0
4715,Sarah,Miller,32.0,Female,Married,20.0,Bachelor's,Technical Degree,0.0,2.2,2023-01-01,0
4716,Donna,Jones,30.0,Female,Divorced,2.0,No Degree,Life Siences,1.0,1.1,2023-01-01,0
4717,Paul,Rodriguez,45.0,Male,Married,10.0,Some College,Life Sciences,3.0,8.0,2022-01-01,0
4718,James,Martinez,28.0,Male,Married,29.0,No Degree,Life Sciences,1.0,8.8,2016-01-01,0
4719,Karen,Lopez,25.0,Female,Married,22.0,bachelors,Human Resources,1.0,1.0,2023-01-01,1
4720,Matthew,Gonzalez,29.0,Maale,Married,3.0,Master's,Medicall,1.0,11.0,2014-01-01,0
4721,Andrew,Smith,42.0,Male,Married,8.0,Master's,Life Sciences,2.0,10.0,2020-12-31,0
4723,William,Gonzalez,53.0,Male,MARRIED,26.0,Master's,Human Resources,4.0,38.5,2014-01-01,0
4724,Joseph,Davis,33.0,mAle,MARRIED,8.0,Master's,Life Sciences,2.0,8.0,2022-01-01,0
4725,Richard,Thomas,37.0,Male,Married,10.0,Doctoral/Professional,Medicale,2.0,11.0,2016-12-31,0
4726,Jessica,Taylor,42.0,Female,MARRIED,7.0,Master's,Medical,3.0,24.0,2001-12-31,0
4727,Andrew,Moore,44.0,M,Divorced,2.0,MASTER'S,Technical Degree,,13.2,2017-12-31,0
4730,Lisa,Miller,34.0,F,Married,1.0,Master's,Medical,0.0,4.4,2020-12-31,0
4731,Margaret,Wilson,46.0,Female,Divorced,1.0,Some college,Marketting,1.0,26.4,2000-01-01,0
4732,Susan,Anderson,35.0,Female,Single,27.0,No Degree,Medical,1.0,6.6,2017-12-31,0
4733,Mark,Moore,19.0,Male,Single,9.0,Some College,Medical,,3.3,2020-12-31,1
4735,Barbara,Jackson,41.0,Female,Divorced,8.0,Master's,Other,4.0,8.8,2019-01-01,0
4736,William,Martinez,50.0,MALE,Divorced,29.0,Master's,Life Sciences,2.0,17.6,2015-01-01,0
4737,Mary,Thomas,31.0,FEMALE,married,3.0,Master's,Life Sciences,1.0,8.0,2016-01-01,0
4738,Nancy,Hernandez,32.0,Femaale,Single,24.0,Master's,Medical,0.0,16.0,2008-12-31,1
4740,Anthony,Gonzalez,42.0,Male,Married,10.0,Mastr's,Technical Degree,3.0,11.0,2017-12-31,0
4742,Christopher,Jackson,40.0,Male,Divorcd,9.0,Master's,Medical,8.0,3.3,2023-01-01,0
4743,James,Jackson,32.0,Male,Divorced,10.0,Master's,Life Sciences,1.0,9.0,2015-01-01,0
4745,Barbara,Hernandez,53.0,Femle,Single,23.0,Master's,Life Sciences,6.0,,2012-01-01,0
4746,Andrew,Martin,44.0,MALE,Divorced,2.0,masters,Medical,7.0,26.4,2022-01-01,0
4747,Donna,Jackson,28.0,female,Divorsed,3.0,Bachelor's,Medical,0.0,11.0,2015-01-01,0
4748,Betty,Gonzalez,31.0,Female,Married,20.0,Some College,Marketing,1.0,,2015-01-01,0
4749,Richard,Gonzalez,32.0,Male,Married,19.0,Bachelor's,Life Sciences,3.0,11.0,2020-01-01,0
4750,Robert,Moore,49.0,Male,Married,8.0,Master's,Technical Degree,6.0,24.2,2015-01-01,0
4751,Matthew,Miller,32.0,Male,Divorced,5.0,some college,Life Sciences,0.0,7.0,2017-12-31,0
4752,Donald,Brown,21.0,Male,Single,20.0,No Degree,life sciences,0.0,5.0,2020-01-01,0
4753,Christopher,Jackson,57.0,male,Married,1.0,Some College,Life Sciences,0.0,14.3,2012-01-01,0
4754,Mark,Martinez,30.0,Male,Single,1.0,no degree,Life Sciences,1.0,1.1,2023-01-01,0
4756,Linda,Moore,34.0,Female,Singel,1.0,Doctoral/Professional,Medical,,7.0,2023-01-01,0
4757,David,Johnson,36.0,Male,SINGLE,2.0,Master's,Medical,4.0,16.0,2012-12-31,0
4759,James,Garcia,31.0,Male,SINGLE,1.0,Master's,Medicall,,1.0,2023-01-01,0
4760,Richard,Williams,46.0,Male,Married,3.0,No Degree,Marketing,3.0,,2012-01-01,0
4761,Matthew,Martinez,40.0,Male,Divorced,9.0,Master's,Medical,8.0,3.0,2023-01-01,0
4763,Thomas,Taylor,48.0,Male,MARRIED,9.0,Bachelor,Marketing,,,2023-01-01,0
4765,Patricia,Lopez,32.0,Female,Single,8.0,Some College,Medical,3.0,11.0,2019-01-01,1
4766,Dorothy,Smith,33.0,Female,Single,1.0,Master's,Life Sciences,3.0,7.7,2022-01-01,0
4767,Elizabeth,Hernandez,31.0,Female,Single,5.0,Bachelor,Marketing,1.0,1.0,2023-01-01,1
4768,Anthony,Gonzalez,40.0,Male,Divorced,18.0,Master's,Life Sciences,6.0,9.9,2020-01-01,0
4769,Elizabeth,Brown,48.0,Femaale,Married,28.0,BACHELOR'S,Life Sciences,4.0,27.5,2020-12-31,0
4773,Richard,Jones,39.0,Male,Single,23.0,some college,Life Sciences,3.0,,2022-01-01,0
4774,Richard,Martinez,48.0,Male,Married,29.0,Master's,Life Sciences,0.0,30.8,1996-12-31,0
4775,Anthony,Thomas,36.0,Male,Married,10.0,Bachelor's,Life Sciences,7.0,16.5,2012-01-01,1
4776,David,Martin,,Male,MARRIED,20.0,DOCTORAL,Medical,2.0,32.0,1993-12-31,0
4777,Andrew,Martinez,31.0,Male,Married,,Some College,Marketing,0.0,8.8,2016-12-31,0
4778,Andrew,Miller,24.0,Male,Married,1.0,Bachelor's,Medical,2.0,6.0,2022-01-01,0
4779,Steven,Anderson,35.0,Male,Married,28.0,Bachelor's,Life Sciences,1.0,11.0,2014-01-01,0
4780,Charles,Miller,22.0,male,Divorced,16.0,Some College,Medical,1.0,1.0,2023-01-01,0
4781,James,Jones,45.0,Male,Married,5.0,Doctoral/Professional,Life Sciences,4.0,,2020-12-31,0
4782,Sandra,Williams,44.0,Female,Married,2.0,No Degree,Life Sciences,1.0,10.0,2014-01-01,0
4783,Betty,Martin,43.0,Female,single,4.0,Mastr's,Marketing,3.0,23.0,2003-01-01,0
4785,Christopher,Jackson,40.0,Male,Married,6.0,BACHELOR'S,MEDICAL,9.0,,2011-01-01,0
4787,Sandra,Jackson,40.0,Female,Single,14.0,Some College,Medical,7.0,11.0,2019-01-01,0
4788,John,Williams,35.0,Male,Single,7.0,MASTER'S,Medicall,4.0,16.0,2019-01-01,1
4789,Thomas,Anderson,38.0,M,Divorced,3.0,Bachleors,LIFE SCIENCES,0.0,17.0,2008-01-01,0
4793,Joseph,Garcia,30.0,Male,Married,11.0,Master's,Oter,8.0,6.0,2020-01-01,1
4796,Elizabeth,Jackson,37.0,Female,Divorced,1.0,Master's,Medical,2.0,16.5,2019-01-01,0
4797,Linda,Gonzalez,,F,Divorced,23.0,Bachelor's,Human Resources,,11.0,2020-12-31,0
4798,John,Davis,27.0,Male,Married,1.0,No Degree,Technical Degree,5.0,6.0,2022-01-01,0
4799,David,Rodriguez,36.0,Male,Divorced,12.0,Bachelor's,Life Sciences,2.0,14.3,2020-01-01,0
4800,Paul,Martinez,,Male,Married,1.0,Bachelor's,Life Sciences,1.0,11.0,2014-01-01,0
4801,Jennifer,Miller,,FEMALE,Married,21.0,Master's,Life Sciences,,11.0,2020-12-31,0
4802,Donald,Wilson,38.0,Maale,Marrid,2.0,doctoral/professional,Medical,6.0,6.0,2023-01-01,0
4803,Kimberly,Brown,52.0,Female,Married,28.0,Some College,Medical,2.0,24.0,2019-01-01,0
4806,Christopher,Wilson,45.0,Male,Married,,Bachelor's,Other,,27.5,2000-01-01,0
4807,Mark,Garcia,34.0,Male,Single,11.0,Bachelor's,Life Sciences,1.0,6.6,2017-12-31,0
4808,Sarah,Miller,25.0,Female,Married,23.0,No Degree,Medical,1.0,9.9,2015-01-01,1
4810,Mark,Smith,33.0,Male,Married,16.0,Bachelor's,Marketting,0.0,12.0,2012-12-31,0
4811,Jennifer,Anderson,37.0,Female,Maried,1.0,Bachelor's,Life Sciences,1.0,15.4,2009-12-31,0
4812,Betty,Hernandez,51.0,FEMALE,married,2.0,Doctoral/Professional,Tech Degree,0.0,34.0,1991-01-01,1
4813,Matthew,Miller,34.0,Maale,Divorced,2.0,Master's,Life Sciences,,,2016-12-31,0
4815,Mary,Rodriguez,54.0,Female,Marriied,9.0,Bachelor's,Medical,2.0,,2019-01-01,0
4816,Linda,Jones,30.0,Femaale,Married,28.0,Some College,Medical,1.0,12.1,2014-01-01,0
4817,Christopher,Anderson,32.0,Male,Married,2.0,No Degree,Life Sciences,1.0,10.0,2014-01-01,0
4818,Donald,Anderson,32.0,Male,Single,3.0,No Degre,Life Science,0.0,7.0,2017-12-31,1
4819,Jennifer,Williams,42.0,Female,Single,17.0,Some College,Life Sciences,3.0,10.0,2020-12-31,0
4820,Paul,Davis,19.0,Maale,Single,21.0,Bachelor's,Other,1.0,1.0,2023-01-01,1
4821,Sandra,Jones,58.0,Female,Married,23.0,Masteer,Medical,,40.0,1984-01-01,1
4822,Donald,Rodriguez,23.0,Male,Married,7.0,No Degree,Medical,1.0,2.0,,0
4823,David,Garcia,53.0,Male,Married,,Some College,Marketing,2.0,14.3,2016-12-31,1
4825,Michael,Garcia,26.0,Male,MARRIED,6.0,Bachelar's,Other,0.0,8.8,2016-12-31,0
4826,Karen,Brown,22.0,Female,Married,8.0,No Degree,Medical,1.0,1.1,2023-01-01,1
4827,Kimberly,Gonzalez,29.0,Female,Marrid,3.0,Some College,Medical,1.0,6.6,2017-12-31,0
4828,David,Williams,39.0,Male,Maried,6.0,no degree,Medical,4.0,9.9,2016-12-31,1
4829,James,Rodriguez,36.0,Mail,Married,26.0,Master's,Life Sciences,6.0,11.0,2020-12-31,0
4830,Barbara,Anderson,20.0,Female,Single,9.0,bachelor's,Marketing,1.0,2.2,2022-01-01,1
4831,Daniel,Garcia,19.0,M,singled,22.0,No Degree,Marketing,1.0,,2024-01-01,0
4832,Susan,Johnson,41.0,Female,Marriied,2.0,Doctoral/Professional,life sciences,7.0,22.0,2006-01-01,1
4833,Kimberly,Miller,28.0,Female,singled,18.0,Bachelor's,Life Sciences,1.0,5.5,2019-01-01,0
4834,Mark,Johnson,33.0,mAle,Divorced,10.0,Doctoral,Marketing,0.0,11.0,2015-01-01,0
4835,Steven,Brown,23.0,Male,Divorced,2.0,No Degree,Life Sciences,1.0,7.0,2016-12-31,0
4836,Betty,Martinez,45.0,feMALE,Married,25.0,Some College,Life Sciences,0.0,10.0,2015-01-01,0
4837,Mark,Johnson,,mAle,Divorced,27.0,Bachelar's,Technical Degree,5.0,,2017-12-31,0
4838,Kenneth,Smith,35.0,Maale,Married,16.0,Bachelor's,Life Sciences,4.0,10.0,,0
4839,John,Gonzalez,31.0,Maale,Marriied,2.0,Bachelor's,Life Sciences,6.0,,2022-01-01,1
4840,Richard,Davis,31.0,Maale,divored,10.0,No Degree,Medical,7.0,8.8,2020-01-01,1
4844,James,Smith,35.0,Male,Single,4.0,Master's,Life Sciences,1.0,9.0,2015-01-01,0
4845,Lisa,Miller,40.0,Female,Divorced,2.0,Bachelor's,Medical,0.0,10.0,2015-01-01,0
4846,Jennifer,Davis,34.0,Female,Single,15.0,Some College,Medical,1.0,10.0,2014-01-01,0
4848,David,Johnson,31.0,Male,Divorced,,Some College,Life Sciences,1.0,13.0,2011-01-01,1
4849,Anthony,Taylor,,Male,Married,4.0,No Degree,Life Sciences,7.0,8.8,2017-12-31,0
4850,Michael,Hernandez,31.0,Mail,Maried,2.0,Some College,Life Sciences,0.0,3.0,2022-01-01,1
