payment_id,borrower_id,payment_date,payment_type,amount_usd,on_time,processor_ref
35552,4569,2021-02-21,Advance Payment,13919.14,No,Kimberly Davis
35553,4569,2021-03-12,Partial Payment,13927.59,Yes,Dorothy Martin
35554,4569,2021-05-21,Early Repayment,13956.22,Yes,Emily Smith
35555,4569,2020-06-16,Restructured Payment,15914.65,Yes,Ashley Jackson
35556,4570,2022-11-01,Early Repayment,5684.84,Yes,Margaret Garcia
35557,4570,2022-02-24,Late Payment Recovery,7137.2,Yes,Robert Jones
35558,4570,2021-05-04,Partial Payment,6529.7,No,Sandra Anderson
35559,4570,2020-07-07,Early Repayment,5448.08,Yes,Mark Wilson
35560,4570,2020-03-14,Late Payment Recovery,5764.18,Yes,Joseph Hernandez
35561,4571,2023-03-30,Advance Payment,4994.41,Yes,Sandra Wilson
35562,4571,2023-05-06,Restructured Payment,7533.29,Yes,Charles Taylor
35563,4571,2022-11-13,Fee Payment,5264.42,No,Charles Martin
35564,4571,2022-04-27,Early Repayment,4931.51,Yes,Mary Moore
35565,4571,2022-09-02,Minimum Payment,7575.12,No,Jennifer Garcia
35566,4571,2021-01-04,Minimum Payment,6431.99,Yes,Robert Johnson
35567,4571,2021-12-25,Late Payment Recovery,6178.31,Yes,Paul Miller
35568,4571,2021-01-18,Fee Payment,6248.93,Yes,Sarah Gonzalez
35569,4571,2020-04-25,Minimum Payment,7232.99,Yes,Andrew Gonzalez
35570,4572,2023-02-04,Restructured Payment,8527.59,Yes,Daniel Lopez
35571,4573,2023-01-18,Restructured Payment,7111.57,Yes,Mark Garcia
35572,4573,2023-12-09,Fee Payment,11954.34,Yes,James Jackson
35573,4573,2023-05-05,Minimum Payment,11152.29,No,Donna Hernandez
35574,4573,2022-12-20,Early Repayment,8940.96,No,Robert Gonzalez
35575,4573,2022-06-04,Early Repayment,7393.85,No,Joseph Miller
35576,4573,2021-06-21,Late Payment Recovery,8765.41,Yes,Lisa Thomas
35577,4573,2020-09-06,Advance Payment,9405.12,Yes,Richard Thomas
35578,4573,2020-11-25,Restructured Payment,9122.96,Yes,Joseph Lopez
35579,4573,2020-02-25,Scheduled Installment,8489.83,Yes,Barbara Rodriguez
35580,4574,2023-09-23,Early Repayment,4708.31,Yes,Michael Thomas
35581,4574,2023-06-27,Fee Payment,3292.9,Yes,Susan Rodriguez
35582,4574,2022-06-09,Late Payment Recovery,3347.6,No,William Moore
35583,4574,2021-03-14,Late Payment Recovery,2990.94,Yes,Mary Thomas
35584,4574,2020-08-06,Partial Payment,3431.31,No,Jessica Gonzalez
35585,4575,2023-08-26,Scheduled Installment,11955.25,No,Mark Jackson
35586,4575,2023-02-03,Advance Payment,13438.47,No,Donald Rodriguez
35587,4575,2022-10-19,Partial Payment,10995.96,Yes,Kenneth Wilson
35588,4575,2021-08-17,Balance Transfer,14347.38,Yes,Ashley Wilson
35589,4575,2021-02-09,Fee Payment,9194.19,No,Paul Brown
35590,4575,2020-04-28,Advance Payment,15442.68,Yes,Patricia Garcia
35591,4575,2020-03-20,Late Payment Recovery,9894.32,Yes,Ashley Smith
35592,4575,2020-03-28,Late Payment Recovery,9435.55,Yes,Nancy Johnson
35593,4576,2023-06-02,Restructured Payment,10862.73,Yes,Thomas Garcia
35594,4576,2023-12-14,Fee Payment,8964.74,No,Steven Johnson
35595,4576,2022-01-20,Minimum Payment,11453.74,No,Betty Smith
35596,4576,2022-08-31,Minimum Payment,10001.82,Yes,William Lopez
35597,4576,2022-12-05,Balance Transfer,8812.97,Yes,Patricia Wilson
35598,4576,2021-10-10,Balance Transfer,11778.08,Yes,David Rodriguez
35599,4576,2020-01-19,Partial Payment,7890.17,Yes,William Rodriguez
35600,4576,2020-10-23,Scheduled Installment,10998.48,No,Karen Davis
35601,4577,2023-10-27,Balance Transfer,1730.5,No,Karen Johnson
35602,4577,2023-01-30,Scheduled Installment,2723.56,Yes,Elizabeth Martin
35603,4577,2022-09-14,Scheduled Installment,2256.15,Yes,Susan Rodriguez
35604,4577,2022-04-12,Scheduled Installment,1632.03,Yes,Donald Thomas
35605,4577,2022-12-27,Restructured Payment,2329.47,Yes,Nancy Smith
35606,4577,2021-12-27,Partial Payment,2767.74,No,Linda Brown
35607,4578,2023-11-30,Balance Transfer,3103.05,No,Susan Moore
35608,4578,2023-05-29,Partial Payment,5417.16,Yes,Margaret Garcia
35609,4578,2022-05-24,Scheduled Installment,4209.98,Yes,Donna Jackson
35610,4578,2022-09-26,Advance Payment,3811.24,Yes,Elizabeth Jones
35611,4578,2022-07-18,Fee Payment,3001.44,Yes,Donna Anderson
35612,4578,2021-06-27,Fee Payment,3247.19,Yes,Emily Miller
35613,4578,2021-07-30,Fee Payment,4108.41,Yes,Barbara Miller
35614,4578,2021-09-13,Advance Payment,4021.48,Yes,Andrew Moore
35615,4578,2020-09-07,Early Repayment,3431.43,Yes,Steven Anderson
35616,4579,2023-09-21,Balance Transfer,2093.73,No,Jennifer Gonzalez
35617,4579,2023-01-31,Late Payment Recovery,3306.28,No,Mark Anderson
35618,4579,2023-01-26,Early Repayment,3039.9,Yes,Jessica Martinez
35619,4579,2022-07-20,Scheduled Installment,2242.56,No,Richard Smith
35620,4579,2022-06-21,Late Payment Recovery,3156.72,No,Dorothy Jones
35621,4579,2021-10-21,Early Repayment,3025.87,Yes,Jessica Rodriguez
35622,4579,2021-12-22,Balance Transfer,2877.94,Yes,Matthew Anderson
35623,4579,2021-10-22,Minimum Payment,3101.97,No,James Garcia
35624,4579,2020-04-19,Partial Payment,2187.77,Yes,Lisa Williams
35625,4579,2020-03-04,Advance Payment,2307.42,No,Joseph Lopez
35626,4579,2020-11-25,Advance Payment,2470.48,No,Kimberly Williams
35627,4580,2023-12-23,Partial Payment,15547.99,Yes,Andrew Brown
35628,4580,2023-05-12,Scheduled Installment,21301.95,No,Michael Thomas
35629,4580,2022-05-08,Early Repayment,18095.02,Yes,Betty Jones
35630,4580,2022-03-08,Late Payment Recovery,18278.17,No,Lisa Hernandez
35631,4580,2022-07-04,Minimum Payment,15050.98,Yes,Betty Moore
35632,4580,2021-09-01,Restructured Payment,12535.75,Yes,Karen Moore
35633,4580,2020-12-01,Early Repayment,14059.86,Yes,Jessica Garcia
35634,4580,2020-08-26,Minimum Payment,11696.92,Yes,Robert Williams
35635,4580,2020-08-18,Late Payment Recovery,12178.35,Yes,Donna Lopez
35636,4581,2023-06-13,Restructured Payment,21892.84,Yes,Emily Johnson
35637,4581,2023-08-25,Scheduled Installment,18639.14,No,Linda Wilson
35638,4581,2022-12-07,Minimum Payment,21000.53,Yes,Sandra Thomas
35639,4581,2022-04-15,Scheduled Installment,28042.7,No,Jessica Martinez
35640,4581,2022-08-11,Restructured Payment,24250.56,No,William Thomas
35641,4581,2021-03-08,Advance Payment,29099.24,Yes,William Miller
35642,4581,2020-06-24,Early Repayment,24515.98,Yes,Ashley Martin
35643,4581,2020-08-17,Minimum Payment,25755.82,No,William Brown
35644,4582,2023-11-06,Fee Payment,4524.15,Yes,Thomas Martinez
35645,4582,2023-09-24,Restructured Payment,6477.27,Yes,David Gonzalez
35646,4582,2023-08-26,Restructured Payment,6291.57,Yes,Michael Taylor
35647,4582,2022-05-05,Balance Transfer,4046.75,Yes,Sandra Martin
35648,4582,2021-11-27,Balance Transfer,4735.37,Yes,Betty Rodriguez
35649,4582,2021-01-17,Advance Payment,5307.83,Yes,Kenneth Davis
35650,4582,2020-06-23,Scheduled Installment,4820.27,Yes,Christopher Lopez
35651,4582,2020-08-18,Advance Payment,4746.82,No,Karen Rodriguez
35652,4583,2023-05-25,Advance Payment,3091.68,No,Christopher Lopez
35653,4583,2023-04-07,Balance Transfer,3131.43,Yes,Christopher Hernandez
35654,4583,2023-06-25,Late Payment Recovery,3599.53,Yes,Barbara Brown
35655,4583,2022-10-08,Fee Payment,3556.97,No,Nancy Thomas
35656,4583,2022-02-07,Minimum Payment,2936.55,Yes,Lisa Martin
35657,4583,2022-02-06,Balance Transfer,3540.09,Yes,Steven Johnson
35658,4583,2021-08-31,Advance Payment,3266.29,No,Jessica Garcia
35659,4583,2020-05-23,Advance Payment,2194.41,Yes,Paul Garcia
35660,4584,2023-01-03,Restructured Payment,8534.43,No,Ashley Smith
35661,4584,2023-09-22,Fee Payment,12727.33,Yes,Michael Smith
35662,4584,2023-12-24,Early Repayment,10767.68,Yes,Elizabeth Anderson
35663,4584,2022-10-24,Restructured Payment,10180.96,No,Mark Thomas
35664,4584,2022-06-01,Late Payment Recovery,7059.12,Yes,Mary Williams
35665,4584,2022-04-10,Advance Payment,6946.5,No,James Brown
35666,4584,2021-12-05,Late Payment Recovery,7614.41,Yes,Karen Jones
35667,4584,2021-12-10,Early Repayment,7099.6,Yes,William Garcia
35668,4584,2020-08-31,Advance Payment,9493.27,Yes,Donna Jones
35669,4584,2020-07-12,Scheduled Installment,11288.87,Yes,John Rodriguez
35670,4585,2023-12-11,Restructured Payment,6026.7,No,Joseph Miller
35671,4585,2023-01-11,Restructured Payment,4894.54,Yes,David Anderson
35672,4585,2023-03-02,Fee Payment,6147.36,Yes,Linda Jackson
35673,4586,2023-07-10,Early Repayment,5484.8,No,Kenneth Lopez
35674,4586,2023-06-30,Early Repayment,5676.25,Yes,Jennifer Moore
35675,4586,2022-08-23,Partial Payment,3100.01,Yes,James Wilson
35676,4586,2021-03-29,Balance Transfer,4235.38,No,Thomas Lopez
35677,4586,2021-08-14,Restructured Payment,4192.13,Yes,Sandra Smith
35678,4586,2021-07-19,Fee Payment,4382.18,No,Karen Jackson
35679,4586,2020-02-12,Fee Payment,3009.79,No,Kenneth Rodriguez
35680,4586,2020-06-19,Late Payment Recovery,3698.74,Yes,Jessica Jones
35681,4587,2023-10-28,Balance Transfer,10259.47,No,Richard Martin
35682,4587,2023-12-23,Balance Transfer,6709.37,Yes,Andrew Anderson
35683,4587,2022-06-09,Advance Payment,7417.9,Yes,Ashley Martin
35684,4587,2022-05-30,Restructured Payment,7361.68,Yes,Steven Taylor
35685,4587,2022-08-06,Balance Transfer,8676.59,No,Kimberly Jones
35686,4587,2021-07-15,Scheduled Installment,9532.9,Yes,Robert Moore
35687,4587,2021-06-18,Partial Payment,5936.38,Yes,David Williams
35688,4587,2020-07-11,Early Repayment,7087.56,No,Sandra Wilson
35689,4588,2023-03-24,Fee Payment,29460.46,Yes,Karen Jackson
35690,4588,2023-04-30,Partial Payment,24575.87,Yes,Barbara Moore
35691,4588,2023-01-05,Early Repayment,29499.21,Yes,Mark Taylor
35692,4588,2022-07-08,Scheduled Installment,20915.15,Yes,Patricia Moore
35693,4588,2022-01-04,Restructured Payment,17608.86,Yes,Andrew Johnson
35694,4588,2021-09-02,Scheduled Installment,27363.5,Yes,Dorothy Hernandez
35695,4588,2021-03-16,Fee Payment,30247.07,No,Charles Williams
35696,4588,2020-05-02,Late Payment Recovery,24919.86,Yes,Joseph Jackson
35697,4588,2020-08-22,Late Payment Recovery,18273.14,No,Paul Wilson
35698,4589,2023-04-08,Scheduled Installment,2687.4,Yes,Mark Martinez
35699,4589,2023-12-15,Balance Transfer,3322.23,No,Michael Taylor
35700,4589,2023-10-13,Advance Payment,2863.71,Yes,Karen Thomas
35701,4590,2023-02-28,Restructured Payment,4030.72,Yes,Elizabeth Rodriguez
35702,4590,2023-03-21,Balance Transfer,4331.99,Yes,James Hernandez
35703,4590,2023-10-29,Partial Payment,3697.76,Yes,Donna Rodriguez
35704,4590,2022-02-06,Fee Payment,3220.89,Yes,Karen Johnson
35705,4590,2022-10-05,Scheduled Installment,2756.82,Yes,Barbara Taylor
35706,4590,2021-04-11,Balance Transfer,3735.88,No,Dorothy Jones
35707,4590,2021-03-31,Scheduled Installment,2554.79,No,Michael Rodriguez
35708,4590,2021-03-30,Early Repayment,2656.83,Yes,Joseph Brown
35709,4590,2020-12-03,Scheduled Installment,3186.04,Yes,Jennifer Davis
35710,4590,2020-01-07,Balance Transfer,2431.16,Yes,Donna Davis
35711,4590,2020-07-12,Restructured Payment,3970.37,No,Betty Smith
35712,4591,2023-12-08,Balance Transfer,3135.16,Yes,Steven Wilson
35713,4591,2023-11-08,Early Repayment,3224.88,No,John Garcia
35714,4591,2022-10-15,Restructured Payment,3387.39,No,Paul Smith
35715,4591,2022-05-03,Restructured Payment,3771.0,Yes,Robert Jackson
35716,4591,2021-10-26,Balance Transfer,3714.67,No,Lisa Garcia
35717,4591,2021-07-25,Partial Payment,3675.81,Yes,Sandra Anderson
35718,4591,2021-01-03,Balance Transfer,3972.86,Yes,Anthony Anderson
35719,4591,2021-01-01,Balance Transfer,3099.08,No,Mark Gonzalez
35720,4592,2023-04-07,Early Repayment,3330.73,Yes,Mark Rodriguez
35721,4592,2023-01-16,Partial Payment,2390.06,Yes,Matthew Taylor
35722,4592,2022-05-01,Minimum Payment,2915.29,Yes,Jennifer Wilson
35723,4592,2021-07-28,Scheduled Installment,2907.48,Yes,David Wilson
35724,4592,2021-09-24,Advance Payment,2870.78,No,Thomas Johnson
35725,4592,2020-12-25,Minimum Payment,3317.0,Yes,Betty Johnson
35726,4593,2023-07-11,Partial Payment,4157.9,Yes,Nancy Johnson
35727,4593,2023-10-10,Scheduled Installment,3946.73,Yes,Anthony Gonzalez
35728,4593,2022-09-12,Late Payment Recovery,4171.33,Yes,Mary Taylor
35729,4593,2021-08-22,Advance Payment,3067.25,No,Jennifer Thomas
35730,4593,2021-02-18,Early Repayment,4360.35,No,Matthew Martin
35731,4593,2020-02-08,Partial Payment,3921.01,Yes,Michael Martinez
35732,4594,2023-04-13,Restructured Payment,17873.36,Yes,Christopher Moore
35733,4594,2022-09-10,Fee Payment,14268.04,Yes,Jessica Anderson
35734,4594,2021-11-03,Balance Transfer,9508.97,Yes,Karen Johnson
35735,4594,2021-05-10,Balance Transfer,11988.88,Yes,Robert Jackson
35736,4594,2021-05-22,Partial Payment,9976.04,Yes,Susan Davis
35737,4594,2020-12-20,Fee Payment,10495.1,Yes,Karen Moore
35738,4594,2020-11-08,Fee Payment,11657.27,Yes,Thomas Smith
35739,4595,2023-02-13,Early Repayment,2248.7,No,David Martin
35740,4595,2023-03-09,Early Repayment,2245.38,Yes,Jessica Gonzalez
35741,4595,2023-02-10,Fee Payment,2728.59,Yes,Jessica Rodriguez
35742,4595,2022-01-05,Minimum Payment,2619.58,Yes,Jennifer Davis
35743,4595,2022-02-22,Early Repayment,2221.68,Yes,Margaret Taylor
35744,4595,2022-04-09,Advance Payment,3022.53,No,Charles Taylor
35745,4595,2021-10-29,Advance Payment,2179.02,Yes,Christopher Anderson
35746,4595,2020-09-12,Partial Payment,2114.24,Yes,James Johnson
35747,4595,2020-05-19,Early Repayment,1914.25,No,Lisa Williams
35748,4595,2020-04-10,Balance Transfer,1795.78,No,Patricia Miller
35749,4596,2023-08-29,Minimum Payment,3837.75,Yes,Thomas Jackson
35750,4596,2023-04-17,Balance Transfer,5246.23,Yes,Lisa Johnson
35751,4596,2022-12-06,Early Repayment,4310.72,No,Susan Anderson
35752,4596,2022-10-11,Late Payment Recovery,4139.5,Yes,Emily Brown
35753,4596,2021-02-12,Fee Payment,3260.43,Yes,Jennifer Brown
35754,4596,2021-03-11,Restructured Payment,3418.53,Yes,Joseph Thomas
35755,4596,2020-01-08,Minimum Payment,3378.62,Yes,Susan Davis
35756,4597,2023-03-20,Partial Payment,8986.71,No,Andrew Jones
35757,4597,2023-10-20,Balance Transfer,7861.34,No,Sandra Martin
35758,4597,2022-03-31,Fee Payment,6627.33,Yes,David Miller
35759,4597,2022-10-04,Fee Payment,7493.48,Yes,Daniel Jackson
35760,4597,2021-11-10,Late Payment Recovery,4520.71,No,Ashley Williams
35761,4597,2021-02-10,Advance Payment,7348.78,No,Donald Rodriguez
35762,4597,2020-03-02,Minimum Payment,5540.01,No,James Garcia
35763,4597,2020-12-14,Scheduled Installment,5584.98,Yes,Donna Taylor
35764,4597,2020-06-28,Scheduled Installment,6575.62,No,Sandra Anderson
35765,4598,2023-06-15,Advance Payment,5073.3,Yes,Anthony Martinez
35766,4598,2023-04-23,Late Payment Recovery,4695.04,Yes,Daniel Jones
35767,4598,2023-05-06,Late Payment Recovery,4552.97,Yes,Michael Thomas
35768,4598,2022-07-05,Advance Payment,3816.27,No,Christopher Martin
35769,4598,2022-11-20,Balance Transfer,5030.88,Yes,Steven Martin
35770,4598,2021-08-05,Advance Payment,6386.65,No,Susan Wilson
35771,4598,2022-01-01,Balance Transfer,4062.36,No,Mark Lopez
35772,4598,2020-05-19,Scheduled Installment,5697.82,Yes,Jennifer Gonzalez
35773,4598,2020-06-22,Early Repayment,6453.38,Yes,Mary Martin
35774,4599,2023-08-26,Fee Payment,13242.55,Yes,Joseph Garcia
35775,4599,2023-04-24,Partial Payment,14021.18,Yes,Charles Wilson
35776,4599,2023-01-22,Fee Payment,10245.52,Yes,Paul Thomas
35777,4599,2022-12-13,Late Payment Recovery,10125.03,No,Kimberly Lopez
35778,4599,2021-01-03,Advance Payment,10582.76,No,Daniel Smith
35779,4599,2021-06-19,Minimum Payment,8318.63,Yes,Paul Taylor
35780,4599,2021-08-22,Restructured Payment,10927.98,Yes,Paul Johnson
35781,4599,2020-12-28,Restructured Payment,8907.41,Yes,Anthony Jones
35782,4600,2023-12-01,Minimum Payment,8968.86,Yes,Michael Hernandez
35783,4600,2023-03-02,Balance Transfer,7297.77,Yes,Linda Moore
35784,4600,2023-04-09,Partial Payment,7043.49,No,Kimberly Moore
35785,4600,2023-08-27,Partial Payment,6700.31,Yes,Emily Martin
35786,4600,2023-12-31,Partial Payment,9617.8,Yes,Kenneth Hernandez
35787,4600,2023-10-25,Advance Payment,8358.77,Yes,Paul Rodriguez
35788,4600,2022-09-17,Balance Transfer,7059.86,Yes,Elizabeth Jones
35789,4600,2022-02-04,Partial Payment,5844.55,Yes,Mark Thomas
35790,4600,2022-11-19,Minimum Payment,9038.37,Yes,Charles Hernandez
35791,4600,2021-07-05,Balance Transfer,6320.02,Yes,Sandra Lopez
35792,4600,2021-10-19,Early Repayment,6147.04,Yes,Paul Anderson
35793,4600,2020-06-20,Restructured Payment,6313.57,Yes,Daniel Taylor
35794,4600,2020-06-10,Advance Payment,7317.72,Yes,Ashley Williams
35795,4601,2023-12-23,Advance Payment,2825.4,No,David Martinez
35796,4601,2023-07-10,Scheduled Installment,2907.21,Yes,Emily Rodriguez
35797,4601,2023-11-15,Early Repayment,2007.31,No,Thomas Thomas
35798,4601,2022-02-27,Minimum Payment,3123.63,Yes,Patricia Smith
35799,4601,2022-02-27,Late Payment Recovery,2847.83,Yes,Steven Martinez
35800,4601,2022-03-02,Balance Transfer,2595.11,No,John Martin
35801,4601,2021-06-24,Advance Payment,2198.07,No,Barbara Moore
35802,4601,2020-10-01,Balance Transfer,2901.25,No,Karen Martinez
35803,4601,2020-06-03,Restructured Payment,2605.32,Yes,Charles Hernandez
35804,4601,2020-08-07,Minimum Payment,2048.19,Yes,Linda Smith
35805,4602,2023-02-25,Scheduled Installment,12055.24,Yes,David Hernandez
35806,4602,2023-06-10,Scheduled Installment,12241.51,No,William Jones
35807,4602,2022-04-17,Advance Payment,8477.1,Yes,Thomas Moore
35808,4602,2021-02-17,Fee Payment,11286.9,Yes,Linda Smith
35809,4602,2021-11-24,Late Payment Recovery,9043.08,Yes,Andrew Hernandez
35810,4602,2021-02-17,Late Payment Recovery,7921.73,Yes,Matthew Gonzalez
35811,4602,2020-10-29,Restructured Payment,9041.91,No,Donna Jones
35812,4602,2020-01-18,Advance Payment,9508.04,Yes,Susan Martin
35813,4603,2023-10-16,Advance Payment,7646.7,Yes,Thomas Moore
35814,4603,2023-10-25,Early Repayment,8229.65,Yes,Mark Rodriguez
35815,4603,2023-03-24,Minimum Payment,7720.65,Yes,Thomas Miller
35816,4603,2023-11-13,Balance Transfer,10523.36,Yes,Susan Hernandez
35817,4603,2023-11-04,Minimum Payment,8791.49,Yes,Ashley Hernandez
35818,4603,2023-12-22,Balance Transfer,8440.18,Yes,John Wilson
35819,4603,2022-01-02,Fee Payment,5605.53,No,Thomas Lopez
35820,4603,2021-07-11,Balance Transfer,7450.69,No,Barbara Martin
35821,4603,2021-01-08,Late Payment Recovery,6918.79,Yes,Barbara Jones
35822,4603,2020-12-22,Restructured Payment,8316.58,Yes,Robert Gonzalez
35823,4603,2020-06-01,Advance Payment,8212.86,Yes,Emily Hernandez
35824,4603,2020-03-02,Scheduled Installment,7178.54,Yes,Susan Brown
35825,4604,2023-06-16,Advance Payment,14097.26,Yes,Joseph Smith
35826,4604,2023-10-31,Partial Payment,9234.56,Yes,Donald Martin
35827,4604,2023-02-28,Scheduled Installment,11573.41,Yes,Donald Miller
35828,4604,2023-08-01,Partial Payment,11498.01,Yes,Lisa Taylor
35829,4604,2022-04-15,Balance Transfer,11641.36,Yes,Steven Miller
35830,4604,2021-02-20,Early Repayment,10269.2,Yes,David Moore
35831,4604,2021-05-14,Early Repayment,12596.65,No,Jennifer Smith
35832,4604,2021-10-19,Early Repayment,13502.86,Yes,Kimberly Lopez
35833,4604,2020-07-14,Balance Transfer,11978.93,Yes,Donna Rodriguez
35834,4604,2020-05-01,Partial Payment,8882.05,Yes,Jessica Brown
35835,4605,2023-02-25,Fee Payment,16230.29,Yes,Andrew Moore
35836,4605,2023-03-15,Scheduled Installment,18119.4,Yes,Andrew Rodriguez
35837,4605,2022-08-02,Balance Transfer,11590.76,Yes,Donna Williams
35838,4605,2022-04-06,Advance Payment,17673.35,Yes,Joseph Gonzalez
35839,4605,2021-02-20,Balance Transfer,12222.23,Yes,Susan Taylor
35840,4605,2021-07-24,Early Repayment,12410.75,No,Betty Jones
35841,4605,2020-08-09,Late Payment Recovery,17977.26,Yes,Steven Taylor
35842,4606,2023-03-29,Partial Payment,2668.1,Yes,Karen Martin
35843,4606,2023-11-04,Advance Payment,2740.29,No,William Hernandez
35844,4606,2022-01-24,Late Payment Recovery,2905.87,Yes,Christopher Thomas
35845,4606,2021-02-05,Late Payment Recovery,2801.12,Yes,Barbara Taylor
35846,4606,2021-01-11,Late Payment Recovery,3060.78,No,Elizabeth Gonzalez
35847,4607,2023-03-24,Advance Payment,17599.72,Yes,Nancy Williams
35848,4607,2023-08-03,Advance Payment,12111.28,Yes,Steven Taylor
35849,4607,2023-01-08,Fee Payment,12838.48,Yes,Joseph Rodriguez
35850,4607,2023-07-11,Early Repayment,18385.3,Yes,Linda Johnson
35851,4607,2023-06-15,Scheduled Installment,18236.17,Yes,Christopher Taylor
35852,4607,2023-05-02,Balance Transfer,11489.24,Yes,Barbara Anderson
35853,4607,2022-10-22,Minimum Payment,16686.53,No,Kenneth Jackson
35854,4607,2022-04-06,Minimum Payment,12268.27,No,Thomas Johnson
35855,4607,2022-03-30,Restructured Payment,12235.72,No,Barbara Garcia
35856,4607,2021-06-08,Minimum Payment,13490.48,Yes,Matthew Lopez
35857,4607,2020-08-23,Minimum Payment,9616.77,Yes,Emily Miller
35858,4608,2023-03-18,Early Repayment,11048.91,No,Andrew Taylor
35859,4608,2023-06-13,Advance Payment,10352.09,Yes,Richard Williams
35860,4608,2023-08-04,Scheduled Installment,11939.94,Yes,Sarah Jones
35861,4608,2023-09-03,Late Payment Recovery,14546.96,Yes,Christopher Miller
35862,4608,2023-09-21,Scheduled Installment,9272.28,No,Betty Gonzalez
35863,4608,2023-08-22,Late Payment Recovery,10312.47,No,Mark Jackson
35864,4608,2022-02-17,Partial Payment,9009.88,No,Betty Wilson
35865,4608,2022-03-05,Minimum Payment,13230.7,Yes,Steven Moore
35866,4608,2021-06-11,Fee Payment,12637.59,Yes,Betty Taylor
35867,4608,2021-10-16,Scheduled Installment,10697.03,No,Betty Anderson
35868,4608,2020-06-17,Partial Payment,11289.99,Yes,Lisa Thomas
35869,4608,2020-02-17,Advance Payment,10142.01,Yes,David Johnson
35870,4608,2020-10-13,Early Repayment,10677.89,Yes,Sarah Jones
35871,4609,2023-07-23,Balance Transfer,6156.64,Yes,Kimberly Williams
35872,4609,2023-01-24,Restructured Payment,7200.75,No,Betty Anderson
35873,4609,2022-11-08,Scheduled Installment,3667.07,Yes,Robert Rodriguez
35874,4609,2022-03-07,Fee Payment,5664.31,No,Robert Thomas
35875,4609,2022-04-13,Balance Transfer,5139.9,Yes,Ashley Martinez
35876,4609,2021-11-10,Fee Payment,5413.8,Yes,William Thomas
35877,4609,2021-03-28,Minimum Payment,3682.04,Yes,Robert Garcia
35878,4609,2020-09-15,Late Payment Recovery,4545.14,No,William Jones
35879,4609,2020-08-09,Minimum Payment,5953.28,Yes,Christopher Gonzalez
35880,4609,2020-08-04,Minimum Payment,4234.39,No,David Davis
35881,4610,2023-10-06,Advance Payment,8796.46,Yes,Richard Smith
35882,4610,2023-07-02,Advance Payment,6625.4,Yes,Robert Jones
35883,4610,2023-12-25,Advance Payment,9025.17,Yes,Barbara Thomas
35884,4610,2023-05-02,Advance Payment,7661.07,Yes,Steven Rodriguez
35885,4610,2023-03-04,Partial Payment,7907.17,Yes,Elizabeth Brown
35886,4610,2022-12-15,Balance Transfer,5686.98,Yes,Daniel Taylor
35887,4610,2022-08-06,Scheduled Installment,8015.32,No,Ashley Davis
35888,4610,2022-04-09,Late Payment Recovery,8115.87,Yes,John Jones
35889,4610,2021-05-30,Early Repayment,6098.92,No,Jessica Jackson
35890,4610,2020-06-20,Scheduled Installment,6688.36,No,Susan Thomas
35891,4610,2020-01-25,Early Repayment,5639.57,Yes,Lisa Taylor
35892,4611,2023-08-07,Partial Payment,8641.18,Yes,Daniel Taylor
35893,4611,2023-01-13,Minimum Payment,9970.62,Yes,Christopher Smith
35894,4611,2023-03-07,Minimum Payment,8904.62,Yes,Mark Taylor
35895,4611,2022-06-10,Minimum Payment,5446.37,Yes,Kimberly Rodriguez
35896,4611,2021-01-13,Minimum Payment,9046.57,Yes,Barbara Jones
35897,4611,2020-12-28,Fee Payment,7036.14,Yes,Susan Smith
35898,4611,2020-09-02,Fee Payment,9601.97,Yes,Jessica Garcia
35899,4612,2023-11-17,Balance Transfer,12614.33,No,Daniel Thomas
35900,4612,2023-05-28,Fee Payment,13253.96,Yes,Anthony Rodriguez
35901,4612,2022-10-19,Fee Payment,7734.04,Yes,Jessica Anderson
35902,4612,2022-11-21,Scheduled Installment,11036.58,Yes,Lisa Taylor
35903,4612,2021-09-07,Restructured Payment,8130.07,No,Paul Wilson
35904,4612,2021-02-11,Early Repayment,9254.84,Yes,Richard Miller
35905,4612,2021-02-18,Fee Payment,7474.08,Yes,Dorothy Garcia
35906,4612,2020-07-02,Advance Payment,10390.57,Yes,Paul Rodriguez
35907,4612,2020-10-02,Minimum Payment,9041.6,Yes,James Jackson
35908,4613,2023-09-25,Late Payment Recovery,1426.75,Yes,Michael Wilson
35909,4613,2023-06-13,Late Payment Recovery,1012.1,No,Andrew Jackson
35910,4613,2023-02-13,Minimum Payment,1417.81,No,Ashley Anderson
35911,4613,2023-06-29,Early Repayment,973.81,Yes,Steven Williams
35912,4613,2023-01-23,Fee Payment,1474.99,Yes,William Smith
35913,4614,2023-05-27,Late Payment Recovery,18189.18,Yes,Mary Miller
35914,4614,2023-01-28,Early Repayment,19109.87,No,Kimberly Williams
35915,4614,2023-03-27,Late Payment Recovery,16926.76,No,Karen Garcia
35916,4614,2023-03-19,Minimum Payment,18659.27,Yes,Linda Williams
35917,4614,2023-07-27,Minimum Payment,13193.72,Yes,Thomas Gonzalez
35918,4615,2023-09-19,Early Repayment,3182.03,Yes,David Lopez
35919,4615,2023-09-01,Minimum Payment,2367.23,No,Kenneth Miller
35920,4615,2023-10-12,Restructured Payment,3318.18,Yes,Jennifer Wilson
35921,4615,2023-11-12,Early Repayment,2897.87,No,John Moore
35922,4615,2023-09-02,Balance Transfer,2524.48,Yes,Donna Brown
